date,city,reg_id,energy_consumption
2025-06-22,New York,NYIS,499901.0
2025-06-22,New York,NYIS,504099.0
2025-06-22,New York,NYIS,506129.0
2025-06-22,New York,NYIS,520364.0
2025-06-22,New York,NYIS,515034.0
2025-06-22,New York,NYIS,512205.0
2025-06-22,New York,NYIS,517742.0
2025-06-22,New York,NYIS,520364.0
2025-06-22,New York,NYIS,436089.0
2025-06-22,New York,NYIS,431774.0
2025-06-22,New York,NYIS,429326.0
2025-06-22,New York,NYIS,434002.0
2025-06-22,New York,NYIS,436089.0
2025-06-22,New York,NYIS,-70040.0
2025-06-22,New York,NYIS,-70268.0
2025-06-22,New York,NYIS,-70575.0
2025-06-22,New York,NYIS,-70097.0
2025-06-22,New York,NYIS,-70040.0
2025-06-21,New York,NYIS,460139.0
2025-06-21,New York,NYIS,455974.0
2025-06-21,New York,NYIS,453899.0
2025-06-21,New York,NYIS,458071.0
2025-06-21,New York,NYIS,460139.0
2025-06-21,New York,NYIS,445016.0
2025-06-21,New York,NYIS,441817.0
2025-06-21,New York,NYIS,440195.0
2025-06-21,New York,NYIS,443436.0
2025-06-21,New York,NYIS,445016.0
2025-06-21,New York,NYIS,384827.0
2025-06-21,New York,NYIS,378961.0
2025-06-21,New York,NYIS,376632.0
2025-06-21,New York,NYIS,381657.0
2025-06-21,New York,NYIS,384827.0
2025-06-21,New York,NYIS,-75312.0
2025-06-21,New York,NYIS,-77013.0
2025-06-21,New York,NYIS,-77267.0
2025-06-21,New York,NYIS,-76414.0
2025-06-21,New York,NYIS,-75312.0
2025-06-20,New York,NYIS,443986.0
2025-06-20,New York,NYIS,444693.0
2025-06-20,New York,NYIS,445034.0
2025-06-20,New York,NYIS,444350.0
2025-06-20,New York,NYIS,443986.0
2025-06-20,New York,NYIS,438529.0
2025-06-20,New York,NYIS,439880.0
2025-06-20,New York,NYIS,440742.0
2025-06-20,New York,NYIS,439142.0
2025-06-20,New York,NYIS,438529.0
2025-06-20,New York,NYIS,393047.0
2025-06-20,New York,NYIS,397380.0
2025-06-20,New York,NYIS,399367.0
2025-06-20,New York,NYIS,395486.0
2025-06-20,New York,NYIS,393047.0
2025-06-20,New York,NYIS,-50939.0
2025-06-20,New York,NYIS,-47313.0
2025-06-20,New York,NYIS,-45667.0
2025-06-20,New York,NYIS,-48864.0
2025-06-20,New York,NYIS,-50939.0
2025-06-19,New York,NYIS,486523.0
2025-06-19,New York,NYIS,486271.0
2025-06-19,New York,NYIS,486067.0
2025-06-19,New York,NYIS,486432.0
2025-06-19,New York,NYIS,486523.0
2025-06-19,New York,NYIS,473066.0
2025-06-19,New York,NYIS,472633.0
2025-06-19,New York,NYIS,472139.0
2025-06-19,New York,NYIS,472925.0
2025-06-19,New York,NYIS,473066.0
2025-06-19,New York,NYIS,434170.0
2025-06-19,New York,NYIS,434150.0
2025-06-19,New York,NYIS,433649.0
2025-06-19,New York,NYIS,434174.0
2025-06-19,New York,NYIS,434170.0
2025-06-19,New York,NYIS,-52353.0
2025-06-19,New York,NYIS,-52121.0
2025-06-19,New York,NYIS,-52418.0
2025-06-19,New York,NYIS,-52258.0
2025-06-19,New York,NYIS,-52353.0
2025-06-18,New York,NYIS,447644.0
2025-06-18,New York,NYIS,444124.0
2025-06-18,New York,NYIS,442047.0
2025-06-18,New York,NYIS,445981.0
2025-06-18,New York,NYIS,447644.0
2025-06-18,New York,NYIS,446899.0
2025-06-18,New York,NYIS,443932.0
2025-06-18,New York,NYIS,442204.0
2025-06-18,New York,NYIS,445494.0
2025-06-18,New York,NYIS,446899.0
2025-06-18,New York,NYIS,392113.0
2025-06-18,New York,NYIS,387691.0
2025-06-18,New York,NYIS,385515.0
2025-06-18,New York,NYIS,390027.0
2025-06-18,New York,NYIS,392113.0
2025-06-18,New York,NYIS,-55531.0
2025-06-18,New York,NYIS,-56433.0
2025-06-18,New York,NYIS,-56532.0
2025-06-18,New York,NYIS,-55954.0
2025-06-18,New York,NYIS,-55531.0
2025-06-17,New York,NYIS,405003.0
2025-06-17,New York,NYIS,403747.0
2025-06-17,New York,NYIS,403093.0
2025-06-17,New York,NYIS,404375.0
2025-06-17,New York,NYIS,405003.0
2025-06-17,New York,NYIS,403512.0
2025-06-17,New York,NYIS,401908.0
2025-06-17,New York,NYIS,401034.0
2025-06-17,New York,NYIS,402733.0
2025-06-17,New York,NYIS,403512.0
2025-06-17,New York,NYIS,355152.0
2025-06-17,New York,NYIS,353041.0
2025-06-17,New York,NYIS,352238.0
2025-06-17,New York,NYIS,354194.0
2025-06-17,New York,NYIS,355152.0
2025-06-17,New York,NYIS,-49851.0
2025-06-17,New York,NYIS,-50706.0
2025-06-17,New York,NYIS,-50855.0
2025-06-17,New York,NYIS,-50181.0
2025-06-17,New York,NYIS,-49851.0
2025-06-16,New York,NYIS,387018.0
2025-06-16,New York,NYIS,385790.0
2025-06-16,New York,NYIS,385072.0
2025-06-16,New York,NYIS,386444.0
2025-06-16,New York,NYIS,387018.0
2025-06-16,New York,NYIS,381583.0
2025-06-16,New York,NYIS,380308.0
2025-06-16,New York,NYIS,379599.0
2025-06-16,New York,NYIS,380968.0
2025-06-16,New York,NYIS,381583.0
2025-06-16,New York,NYIS,339020.0
2025-06-16,New York,NYIS,339321.0
2025-06-16,New York,NYIS,338901.0
2025-06-16,New York,NYIS,339154.0
2025-06-16,New York,NYIS,339020.0
2025-06-16,New York,NYIS,-47998.0
2025-06-16,New York,NYIS,-46469.0
2025-06-16,New York,NYIS,-46171.0
2025-06-16,New York,NYIS,-47290.0
2025-06-16,New York,NYIS,-47998.0
2025-06-15,New York,NYIS,346007.0
2025-06-15,New York,NYIS,346026.0
2025-06-15,New York,NYIS,346071.0
2025-06-15,New York,NYIS,345975.0
2025-06-15,New York,NYIS,346007.0
2025-06-15,New York,NYIS,343171.0
2025-06-15,New York,NYIS,343252.0
2025-06-15,New York,NYIS,343355.0
2025-06-15,New York,NYIS,343186.0
2025-06-15,New York,NYIS,343171.0
2025-06-15,New York,NYIS,294300.0
2025-06-15,New York,NYIS,294168.0
2025-06-15,New York,NYIS,293909.0
2025-06-15,New York,NYIS,294077.0
2025-06-15,New York,NYIS,294300.0
2025-06-15,New York,NYIS,-51707.0
2025-06-15,New York,NYIS,-51858.0
2025-06-15,New York,NYIS,-52162.0
2025-06-15,New York,NYIS,-51898.0
2025-06-15,New York,NYIS,-51707.0
2025-06-14,New York,NYIS,357259.0
2025-06-14,New York,NYIS,359601.0
2025-06-14,New York,NYIS,360984.0
2025-06-14,New York,NYIS,358382.0
2025-06-14,New York,NYIS,357259.0
2025-06-14,New York,NYIS,358017.0
2025-06-14,New York,NYIS,359855.0
2025-06-14,New York,NYIS,360910.0
2025-06-14,New York,NYIS,358907.0
2025-06-14,New York,NYIS,358017.0
2025-06-14,New York,NYIS,317392.0
2025-06-14,New York,NYIS,318426.0
2025-06-14,New York,NYIS,319202.0
2025-06-14,New York,NYIS,317962.0
2025-06-14,New York,NYIS,317392.0
2025-06-14,New York,NYIS,-39867.0
2025-06-14,New York,NYIS,-41175.0
2025-06-14,New York,NYIS,-41782.0
2025-06-14,New York,NYIS,-40420.0
2025-06-14,New York,NYIS,-39867.0
2025-06-13,New York,NYIS,406317.0
2025-06-13,New York,NYIS,408766.0
2025-06-13,New York,NYIS,410319.0
2025-06-13,New York,NYIS,407447.0
2025-06-13,New York,NYIS,406317.0
2025-06-13,New York,NYIS,402546.0
2025-06-13,New York,NYIS,404986.0
2025-06-13,New York,NYIS,406569.0
2025-06-13,New York,NYIS,403652.0
2025-06-13,New York,NYIS,402546.0
